Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	42.62125	20.452835	0.0	1	0.812
1	42.51415	20.351685	0.0	0	0.0008515888834246255
0	42.51415	25.89708	0.0	1	0.812
1	42.40705	26.09938	0.0	0	0.0008373636330283318
0	42.40705	20.232681	0.0	1	0.812
1	42.294	20.018478	0.0	0	0.0008143157207314289
0	42.294	26.29573	0.0	1	0.812
1	42.1869	26.521835	0.0	0	0.0007093269836708771
0	42.1869	17.275528	0.0	1	0.812
1	42.0798	17.275528	0.0	0	0.0006509226531221657
0	42.0798	26.724136	0.0	1	0.812
1	43.484	28.425827	0.0	0	0.001569155989020743
0	43.484	27.497635	0.0	1	0.812
1	43.3769	27.592834	0.0	0	0.0010443062617859766
0	43.3769	28.402039	0.0	1	0.812
1	43.2698	28.419876	0.0	0	0.0010752184637645712
0	43.2698	27.753479	0.0	1	0.812
1	43.15675	27.783234	0.0	0	0.0010686789827403231
0	43.15675	28.396088	0.0	1	0.812
1	43.04965	28.425827	0.0	0	0.0010722963680791509
